省庁名,部局名,会計名,分類種類名,口座名,所在地,口座別合計価格　（円）,土地合計数量　（u）,土地合計価格　（円）,建物合計数量（建）　（u）,建物合計数量（延）　（u）,建物合計価格　（円）,立木竹価格　（円）,工作物価格　（円）,船舶数量,船舶価格　（円）,航空機数量,航空機価格　（円）,地上権等数量,地上権等価格　（円）,特許権等数量,特許権等価格　（円）,政府出資等価格　（円）,不動産の信託の受益権価格　（円）,都市計画区域,用途地域,建ぺい率,容積率
農林水産省,関東農政局,一般会計,普通財産(各省各庁所管),旧陸軍兵器学校地区,神奈川県相模原市中央区内,99865672,1131.00,99865672,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,市街化区域,準工業地域,-,-
農林水産省,関東農政局,一般会計,普通財産(各省各庁所管),上下吉田地区,山梨県富士吉田市内,9939600,251,9939600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,市街化区域,第一種中高層住居専用地域,-,-
農林水産省,関東農政局,一般会計,普通財産(各省各庁所管),中島原地区,山梨県北杜市内,7313345,3120.00,7313345,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,都市計画区域外,都市計画用途地域指定なし,-,-
農林水産省,関東農政局,一般会計,普通財産(各省各庁所管),追分原地区,長野県北佐久郡御代田町内,639532,331,639532,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,都市計画区域外,都市計画用途地域指定なし,-,-
農林水産省,関東農政局,一般会計,普通財産(各省各庁所管),大井地区,静岡県牧之原市内,4160762,258,4160762,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,都市計画区域外,都市計画用途地域指定なし,-,-
農林水産省,関東農政局,一般会計,普通財産(各省各庁所管),三方原地区,静岡県浜松市北区内,16821793,471,16821793,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,市街化調整区域,都市計画用途地域指定なし,-,-
農林水産省,関東農政局,一般会計,普通財産(各省各庁所管),大洞山地区,静岡県御殿場市内,1144434,307,1144434,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,市街化調整区域,都市計画用途地域指定なし,-,-
農林水産省,関東農政局,一般会計,普通財産(各省各庁所管),千葉市若葉区地区,千葉県千葉市若葉区内,760157,991,760157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,市街化調整区域,都市計画用途地域指定なし,-,-
農林水産省,関東農政局,一般会計,普通財産(各省各庁所管),島田市志戸呂地区,静岡県島田市志戸呂字殿ノ沢９６２−８,1575895,1530.00,1575895,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,都市計画区域外,都市計画用途地域指定なし,60,200
農林水産省,関東農政局,一般会計,普通財産(各省各庁所管),関東農政局取手宿舎,茨城県取手市本郷３−５７２２−１・２,22434419,1035.61,22434419,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,市街化区域,第一種低層住居専用地域,50,100
農林水産省,茨城県,一般会計,普通財産(各省各庁所管),水戸市農業委員会,茨城県水戸市内,4,1087.00,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,非線引,都市計画用途地域指定なし,-,-
農林水産省,茨城県,一般会計,普通財産(各省各庁所管),常陸太田市農業委員会,茨城県常陸太田市内,2857,248,2857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,非線引,都市計画用途地域指定なし,-,-
農林水産省,茨城県,一般会計,普通財産(各省各庁所管),ひたちなか市農業委員会,茨城県ひたちなか市内,1,128,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,非線引,都市計画用途地域指定なし,-,-
農林水産省,茨城県,一般会計,普通財産(各省各庁所管),那珂市農業委員会,茨城県那珂市内,1,23,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,非線引,都市計画用途地域指定なし,-,-
農林水産省,茨城県,一般会計,普通財産(各省各庁所管),神栖市農業委員会,茨城県神栖市内,1015270,975,1015270,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,非線引,都市計画用途地域指定なし,-,-
農林水産省,茨城県,一般会計,普通財産(各省各庁所管),土浦市農業委員会,茨城県土浦市内,11441500,3269.00,11441500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,非線引,都市計画用途地域指定なし,-,-
農林水産省,茨城県,一般会計,普通財産(各省各庁所管),龍ヶ崎市農業委員会,茨城県龍ケ崎市内,7302703,981,7302703,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,非線引,都市計画用途地域指定なし,-,-
農林水産省,茨城県,一般会計,普通財産(各省各庁所管),つくば市農業委員会,茨城県つくば市内,28759470,4844.00,28759470,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,非線引,都市計画用途地域指定なし,-,-
農林水産省,茨城県,一般会計,普通財産(各省各庁所管),阿見町農業委員会,茨城県稲敷郡阿見町内,5009990,1828.00,5009990,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,非線引,都市計画用途地域指定なし,-,-
農林水産省,茨城県,一般会計,普通財産(各省各庁所管),稲敷市農業委員会,茨城県稲敷市内,204715,204,204715,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,非線引,都市計画用途地域指定なし,-,-
農林水産省,茨城県,一般会計,普通財産(各省各庁所管),河内町農業委員会,茨城県稲敷郡河内町内,2,1634.00,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,非線引,都市計画用途地域指定なし,-,-
農林水産省,茨城県,一般会計,普通財産(各省各庁所管),筑西市農業委員会,茨城県筑西市内,1,228,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,非線引,都市計画用途地域指定なし,-,-
農林水産省,茨城県,一般会計,普通財産(各省各庁所管),結城市農業委員会,茨城県結城市内,550899,863,550899,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,非線引,都市計画用途地域指定なし,-,-
農林水産省,茨城県,一般会計,普通財産(各省各庁所管),下妻市農業委員会,茨城県下妻市内,2495127,389,2495127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,非線引,都市計画用途地域指定なし,-,-
農林水産省,茨城県,一般会計,普通財産(各省各庁所管),常総市農業委員会,茨城県常総市内,2079360,706,2079360,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,非線引,都市計画用途地域指定なし,-,-
農林水産省,茨城県,一般会計,普通財産(各省各庁所管),坂東市農業委員会,茨城県坂東市内,2458883,1156.00,2458883,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,非線引,都市計画用途地域指定なし,-,-
農林水産省,茨城県,一般会計,普通財産(各省各庁所管),常陸大宮市農業委員会,茨城県常陸大宮市内,1,386,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,非線引,都市計画用途地域指定なし,-,-
農林水産省,茨城県,一般会計,普通財産(各省各庁所管),鉾田市農業委員会,茨城県鉾田市内,15594,580,15594,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,非線引,第一種住居地域,60,200
農林水産省,茨城県,一般会計,普通財産(各省各庁所管),利根町農業委員会,茨城県北相馬郡利根町内,1115279,387,1115279,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,非線引,都市計画用途地域指定なし,-,-
農林水産省,茨城県,一般会計,普通財産(各省各庁所管),土浦市農業委員会,茨城県土浦市内,1170236,334,1170236,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,市街化調整区域,都市計画用途地域指定なし,60,200
農林水産省,茨城県,一般会計,普通財産(各省各庁所管),小美玉市農業委員会,茨城県小美玉市内,1,507,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,非線引,-,-,-
農林水産省,茨城県,一般会計,普通財産(各省各庁所管),茨城町農業委員会,茨城県東茨城郡茨城町内,93244,938,93244,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,非線引,都市計画用途地域指定なし,-,-
農林水産省,茨城県,一般会計,普通財産(各省各庁所管),百里原地区,茨城県小美玉市内,45122096,29659.00,45122096,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,非線引,都市計画用途地域指定なし,-,-
農林水産省,茨城県,一般会計,普通財産(各省各庁所管),水戸（開江）地区,茨城県水戸市内,625,6253.00,625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,非線引,都市計画用途地域指定なし,-,-
農林水産省,茨城県,一般会計,普通財産(各省各庁所管),水戸（長岡）地区,茨城県東茨城郡茨城町内,302,3022.00,302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,非線引,都市計画用途地域指定なし,-,-
農林水産省,茨城県,一般会計,普通財産(各省各庁所管),笠原地区,茨城県水戸市内,23899526,976,23899526,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,非線引,都市計画用途地域指定なし,-,-
農林水産省,茨城県,一般会計,普通財産(各省各庁所管),大貫地区,茨城県水戸市内,361,3611.00,361,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,非線引,都市計画用途地域指定なし,-,-
農林水産省,茨城県,一般会計,普通財産(各省各庁所管),橘地区,茨城県小美玉市内,800,8004.00,800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,非線引,都市計画用途地域指定なし,-,-
農林水産省,茨城県,一般会計,普通財産(各省各庁所管),堅倉地区,茨城県小美玉市内,10368,103683.00,10368,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,非線引,都市計画用途地域指定なし,-,-
農林水産省,茨城県,一般会計,普通財産(各省各庁所管),鯉渕地区,茨城県水戸市内,46,469,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,非線引,都市計画用途地域指定なし,-,-
農林水産省,茨城県,一般会計,普通財産(各省各庁所管),徳蔵地区,茨城県東茨城郡城里町内,12813,1112.00,12813,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,非線引,都市計画用途地域指定なし,-,-
農林水産省,茨城県,一般会計,普通財産(各省各庁所管),横道地区,茨城県東茨城郡茨城町内,28,287,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,非線引,都市計画用途地域指定なし,-,-
農林水産省,茨城県,一般会計,普通財産(各省各庁所管),大塚地区,茨城県水戸市内,10370816,1413.00,10370816,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,非線引,都市計画用途地域指定なし,-,-
農林水産省,茨城県,一般会計,普通財産(各省各庁所管),大野原地区,茨城県神栖市内,957,9574.00,957,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,非線引,都市計画用途地域指定なし,-,-
農林水産省,茨城県,一般会計,普通財産(各省各庁所管),鹿島北部地区,茨城県鉾田市内,394879,11635.00,394879,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,非線引,都市計画用途地域指定なし,-,-
農林水産省,茨城県,一般会計,普通財産(各省各庁所管),新宮地区（茨城県鉾田市内）,茨城県鉾田市内,3098,30984.00,3098,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,非線引,都市計画用途地域指定なし,60,200
農林水産省,茨城県,一般会計,普通財産(各省各庁所管),大谷村地区,茨城県鉾田市内,1870529,1348.00,1870529,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,非線引,都市計画用途地域指定なし,-,-
農林水産省,茨城県,一般会計,普通財産(各省各庁所管),小高地区,茨城県行方市内,26,269,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,非線引,都市計画用途地域指定なし,-,-
農林水産省,茨城県,一般会計,普通財産(各省各庁所管),立花村地区,茨城県行方市内,4530,337,4530,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,非線引,都市計画用途地域指定なし,-,-
農林水産省,茨城県,一般会計,普通財産(各省各庁所管),巴村地区,茨城県鉾田市内,755254,779,755254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,非線引,都市計画用途地域指定なし,-,-
農林水産省,茨城県,一般会計,普通財産(各省各庁所管),阿見地区,茨城県稲敷郡阿見町内,234,2348.00,234,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,非線引,都市計画用途地域指定なし,-,-
農林水産省,茨城県,一般会計,普通財産(各省各庁所管),本新島地区,茨城県稲敷市内,277286835,276316.00,277286835,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,非線引,都市計画用途地域指定なし,-,-
農林水産省,茨城県,一般会計,普通財産(各省各庁所管),木原地区,茨城県稲敷郡美浦村内,879065,432,879065,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,非線引,都市計画用途地域指定なし,-,-
農林水産省,茨城県,一般会計,普通財産(各省各庁所管),江戸崎入地区,茨城県稲敷市内,74888197,74626.00,74888197,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,非線引,都市計画用途地域指定なし,-,-
農林水産省,茨城県,一般会計,普通財産(各省各庁所管),大重地区,茨城県稲敷市内,57200,57,57200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,非線引,都市計画用途地域指定なし,-,-
農林水産省,茨城県,一般会計,普通財産(各省各庁所管),出島十ヶ村地区,茨城県土浦市内,7626,76260.00,7626,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,非線引,都市計画用途地域指定なし,-,-
農林水産省,茨城県,一般会計,普通財産(各省各庁所管),都和地区,茨城県土浦市内,2082,20820.00,2082,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,非線引,都市計画用途地域指定なし,-,-
農林水産省,茨城県,一般会計,普通財産(各省各庁所管),岡田下根線地区,茨城県稲敷郡阿見町内,339,3391.00,339,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,非線引,都市計画用途地域指定なし,-,-
農林水産省,茨城県,一般会計,普通財産(各省各庁所管),奥野第二地区,茨城県牛久市内,9748,282,9748,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,非線引,都市計画用途地域指定なし,-,-
農林水産省,茨城県,一般会計,普通財産(各省各庁所管),弓馬田地区,茨城県坂東市内,33,334,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,非線引,都市計画用途地域指定なし,-,-
農林水産省,茨城県,一般会計,普通財産(各省各庁所管),森戸地区,茨城県猿島郡境町内,15634593,4814.00,15634593,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,非線引,都市計画用途地域指定なし,-,-
農林水産省,茨城県,一般会計,普通財産(各省各庁所管),土浦第一地区,茨城県土浦市内,912,9123.00,912,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,非線引,-,-,-
農林水産省,茨城県,一般会計,普通財産(各省各庁所管),新郷地区,茨城県古河市内,10130,211,10130,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,非線引,-,-,-
農林水産省,茨城県,一般会計,普通財産(各省各庁所管),水戸北地区,茨城県水戸市内,72595,796,72595,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,非線引,都市計画用途地域指定なし,-,-
農林水産省,栃木県,一般会計,普通財産(各省各庁所管),宇都宮市農業委員会,栃木県宇都宮市内,175664272,37369.00,175664272,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,非線引,都市計画用途地域指定なし,-,-
農林水産省,栃木県,一般会計,普通財産(各省各庁所管),足利市農業委員会,栃木県足利市内,127222956,30907.00,127222956,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,非線引,都市計画用途地域指定なし,-,-
農林水産省,栃木県,一般会計,普通財産(各省各庁所管),栃木市農業委員会,栃木県栃木市内,22034866,12891.00,22034866,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,非線引,都市計画用途地域指定なし,-,-
農林水産省,栃木県,一般会計,普通財産(各省各庁所管),佐野市農業委員会,栃木県佐野市内,28735333,22659.00,28735333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,非線引,都市計画用途地域指定なし,-,-
農林水産省,栃木県,一般会計,普通財産(各省各庁所管),鹿沼市農業委員会,栃木県鹿沼市内,6175209,20832.00,6175209,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,非線引,都市計画用途地域指定なし,-,-
農林水産省,栃木県,一般会計,普通財産(各省各庁所管),日光市農業委員会,栃木県日光市内,20028497,29060.00,20028497,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,非線引,都市計画用途地域指定なし,-,-
農林水産省,栃木県,一般会計,普通財産(各省各庁所管),小山市農業委員会,栃木県小山市内,78632252,9999.00,78632252,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,非線引,都市計画用途地域指定なし,-,-
農林水産省,栃木県,一般会計,普通財産(各省各庁所管),真岡市農業委員会,栃木県真岡市内,1616018,3779.00,1616018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,非線引,都市計画用途地域指定なし,-,-
農林水産省,栃木県,一般会計,普通財産(各省各庁所管),大田原市農業委員会,栃木県大田原市内,3967834,21957.00,3967834,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,非線引,都市計画用途地域指定なし,-,-
農林水産省,栃木県,一般会計,普通財産(各省各庁所管),矢板市農業委員会,栃木県矢板市内,153537,5890.00,153537,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,非線引,都市計画用途地域指定なし,-,-
農林水産省,栃木県,一般会計,普通財産(各省各庁所管),上三川町農業委員会,栃木県河内郡上三川町内,58335024,12435.00,58335024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,非線引,都市計画用途地域指定なし,-,-
農林水産省,栃木県,一般会計,普通財産(各省各庁所管),益子町農業委員会,栃木県芳賀郡益子町内,5781348,2845.00,5781348,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,非線引,都市計画用途地域指定なし,-,-
農林水産省,栃木県,一般会計,普通財産(各省各庁所管),茂木町農業委員会,栃木県芳賀郡茂木町内,5919505,12927.00,5919505,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,非線引,都市計画用途地域指定なし,-,-
農林水産省,栃木県,一般会計,普通財産(各省各庁所管),市貝町農業委員会,栃木県芳賀郡市貝町内,5229065,1665.00,5229065,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,非線引,都市計画用途地域指定なし,-,-
農林水産省,栃木県,一般会計,普通財産(各省各庁所管),芳賀町農業委員会,栃木県芳賀郡芳賀町内,4189614,724,4189614,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,非線引,都市計画用途地域指定なし,-,-
